game_id,var,value
CHN200105230,howscored,park
CHN200105230,pitches,pitches
CHN200105230,temp,59
CHN200105230,winddir,tocf
CHN200105230,windspeed,5
CHN200105230,fieldcond,unknown
CHN200105230,precip,unknown
CHN200105230,sky,overcast
CHN200105230,timeofgame,164
CHN200105230,attendance,25966
CHN200105230,wp,vanpt001
CHN200105230,lp,bellr003
CHN200105230,save,gordt001
CHN200105230,hometeam_score,4
CHN200105230,awayteam_score,2
CHN200105240,visteam,CIN
CHN200105240,hometeam,CHN
CHN200105240,site,CHI11
CHN200105240,date,5/24/01
CHN200105240,number,0
CHN200105240,starttime,2:15PM
CHN200105240,daynight,day
CHN200105240,usedh,FALSE
CHN200105240,umphome,clara901
CHN200105240,ump1b,wegnm901
CHN200105240,ump2b,diazl901
CHN200105240,ump3b,reedr901
CHN200105240,howscored,park
CHN200105240,pitches,pitches
CHN200105240,temp,60
CHN200105240,winddir,fromrf
CHN200105240,windspeed,15
CHN200105240,fieldcond,unknown
CHN200105240,precip,unknown
CHN200105240,sky,sunny
CHN200105240,timeofgame,108
CHN200105240,attendance,26227
CHN200105240,wp,liebj001
CHN200105240,lp,ferno001
CHN200105240,save,
CHN200105240,hometeam_score,3
CHN200105240,awayteam_score,0
CHN200105250,visteam,MIL
CHN200105250,hometeam,CHN
CHN200105250,site,CHI11
CHN200105250,date,5/25/01
CHN200105250,number,0
CHN200105250,starttime,2:22PM
CHN200105250,daynight,day
CHN200105250,usedh,FALSE
CHN200105250,umphome,younl901
CHN200105250,ump1b,wolfj901
CHN200105250,ump2b,culbf901
CHN200105250,ump3b,scotd901
CHN200105250,howscored,park
CHN200105250,pitches,pitches
CHN200105250,temp,61
CHN200105250,winddir,fromlf
CHN200105250,windspeed,7
CHN200105250,fieldcond,unknown
CHN200105250,precip,unknown
CHN200105250,sky,overcast
CHN200105250,timeofgame,117
CHN200105250,attendance,26526
CHN200105250,wp,woodk002
CHN200105250,lp,levra001
CHN200105250,save,
CHN200105250,hometeam_score,1
CHN200105250,awayteam_score,0
CHN200105270,visteam,MIL
CHN200105270,hometeam,CHN
CHN200105270,site,CHI11
CHN200105270,date,5/27/01
CHN200105270,number,0
CHN200105270,starttime,1:21PM
CHN200105270,daynight,day
CHN200105270,usedh,FALSE
CHN200105270,umphome,wolfj901
CHN200105270,ump1b,culbf901
CHN200105270,ump2b,scotd901
CHN200105270,ump3b,younl901
CHN200105270,howscored,park
CHN200105270,pitches,pitches
CHN200105270,temp,58
CHN200105270,winddir,fromcf
CHN200105270,windspeed,13
CHN200105270,fieldcond,unknown
CHN200105270,precip,unknown
CHN200105270,sky,cloudy
CHN200105270,timeofgame,142
CHN200105270,attendance,39095
CHN200105270,wp,tapak001
CHN200105270,lp,haynj001
CHN200105270,save,gordt001
CHN200105270,hometeam_score,4
CHN200105270,awayteam_score,1
CHN200106050,visteam,SLN
CHN200106050,hometeam,CHN
CHN200106050,site,CHI11
CHN200106050,date,6/5/01
CHN200106050,number,0
CHN200106050,starttime,7:01PM
CHN200106050,daynight,night
CHN200106050,usedh,FALSE
CHN200106050,umphome,mcclt901
CHN200106050,ump1b,rapue901
CHN200106050,ump2b,emmep901
CHN200106050,ump3b,barkl901
CHN200106050,howscored,park
CHN200106050,pitches,pitches
CHN200106050,temp,58
CHN200106050,winddir,fromrf
CHN200106050,windspeed,9
CHN200106050,fieldcond,unknown
CHN200106050,precip,unknown
CHN200106050,sky,overcast
CHN200106050,timeofgame,205
CHN200106050,attendance,37912
CHN200106050,wp,liebj001
CHN200106050,lp,hermd001
CHN200106050,save,
CHN200106050,hometeam_score,12
CHN200106050,awayteam_score,6
CHN200106060,visteam,SLN
CHN200106060,hometeam,CHN
CHN200106060,site,CHI11
CHN200106060,date,6/6/01
CHN200106060,number,0
CHN200106060,starttime,1:20PM
CHN200106060,daynight,day
CHN200106060,usedh,FALSE
CHN200106060,umphome,rapue901
CHN200106060,ump1b,emmep901
CHN200106060,ump2b,barkl901
CHN200106060,ump3b,mcclt901
CHN200106060,howscored,park
CHN200106060,pitches,pitches
CHN200106060,temp,62
CHN200106060,winddir,fromcf
CHN200106060,windspeed,8
CHN200106060,fieldcond,unknown
CHN200106060,precip,unknown
CHN200106060,sky,overcast
CHN200106060,timeofgame,161
CHN200106060,attendance,34484
CHN200106060,wp,woodk002
CHN200106060,lp,kiled001
CHN200106060,save,gordt001
CHN200106060,hometeam_score,4
CHN200106060,awayteam_score,1
CHN200106070,visteam,SLN
CHN200106070,hometeam,CHN
CHN200106070,site,CHI11
CHN200106070,date,6/7/01
CHN200106070,number,0
CHN200106070,starttime,1:23PM
CHN200106070,daynight,day
CHN200106070,usedh,FALSE
CHN200106070,umphome,emmep901
CHN200106070,ump1b,barkl901
CHN200106070,ump2b,mcclt901
CHN200106070,ump3b,rapue901
CHN200106070,howscored,park
CHN200106070,pitches,pitches
CHN200106070,temp,61
CHN200106070,winddir,rtol
CHN200106070,windspeed,7
CHN200106070,fieldcond,unknown
CHN200106070,precip,unknown
CHN200106070,sky,overcast
CHN200106070,timeofgame,188
CHN200106070,attendance,37359
CHN200106070,wp,fassj001
CHN200106070,lp,timlm001
CHN200106070,save,
CHN200106070,hometeam_score,3
CHN200106070,awayteam_score,3
CHN200106150,visteam,MIN
CHN200106150,hometeam,CHN
CHN200106150,site,CHI11
CHN200106150,date,6/15/01
CHN200106150,number,0
CHN200106150,starttime,2:23PM
CHN200106150,daynight,day
CHN200106150,usedh,FALSE
CHN200106150,umphome,barrm901
CHN200106150,ump1b,mealj901
CHN200106150,ump2b,cuzzp901
CHN200106150,ump3b,spiep901
CHN200106150,howscored,park
CHN200106150,pitches,pitches
CHN200106150,temp,75
CHN200106150,winddir,fromrf
CHN200106150,windspeed,4
CHN200106150,fieldcond,unknown
CHN200106150,precip,unknown
CHN200106150,sky,overcast
CHN200106150,timeofgame,142
CHN200106150,attendance,39637
CHN200106150,wp,tavaj001
CHN200106150,lp,romej001
CHN200106150,save,gordt001
CHN200106150,hometeam_score,5
CHN200106150,awayteam_score,2
CHN200106160,visteam,MIN
CHN200106160,hometeam,CHN
CHN200106160,site,CHI11
CHN200106160,date,6/16/01
CHN200106160,number,0
CHN200106160,starttime,3:05PM
CHN200106160,daynight,day
CHN200106160,usedh,FALSE
CHN200106160,umphome,froeb901
CHN200106160,ump1b,mealj901
CHN200106160,ump2b,cousd901
CHN200106160,ump3b,barrm901
CHN200106160,howscored,park
CHN200106160,pitches,pitches
CHN200106160,temp,80
CHN200106160,winddir,torf
CHN200106160,windspeed,14
CHN200106160,fieldcond,unknown
CHN200106160,precip,unknown
CHN200106160,sky,sunny
CHN200106160,timeofgame,175
CHN200106160,attendance,40604
CHN200106160,wp,liebj001
CHN200106160,lp,thomb001
CHN200106160,save,
CHN200106160,hometeam_score,11
CHN200106160,awayteam_score,4
CHN200106170,visteam,MIN
CHN200106170,hometeam,CHN
CHN200106170,site,CHI11
CHN200106170,date,6/17/01
CHN200106170,number,0
CHN200106170,starttime,1:24PM
CHN200106170,daynight,day
CHN200106170,usedh,FALSE
CHN200106170,umphome,mealj901
CHN200106170,ump1b,cuzzp901
CHN200106170,ump2b,barrm901
CHN200106170,ump3b,froeb901
CHN200106170,howscored,park
CHN200106170,pitches,pitches
CHN200106170,temp,80
CHN200106170,winddir,tolf
CHN200106170,windspeed,10
CHN200106170,fieldcond,unknown
CHN200106170,precip,unknown
CHN200106170,sky,sunny
CHN200106170,timeofgame,202
CHN200106170,attendance,39700
CHN200106170,wp,woodk002
CHN200106170,lp,radkb001
CHN200106170,save,gordt001
CHN200106170,hometeam_score,5
CHN200106170,awayteam_score,4
CHN200106220,visteam,MIL
CHN200106220,hometeam,CHN
CHN200106220,site,CHI11
CHN200106220,date,6/22/01
CHN200106220,number,0
CHN200106220,starttime,2:24PM
CHN200106220,daynight,day
CHN200106220,usedh,FALSE
CHN200106220,umphome,reilm901
CHN200106220,ump1b,timmt901
CHN200106220,ump2b,buckc901
CHN200106220,ump3b,kellj901
CHN200106220,howscored,park
CHN200106220,pitches,pitches
CHN200106220,temp,77
CHN200106220,winddir,fromrf
CHN200106220,windspeed,16
CHN200106220,fieldcond,unknown
CHN200106220,precip,unknown
CHN200106220,sky,sunny
CHN200106220,timeofgame,163
CHN200106220,attendance,39703
CHN200106220,wp,weatd001
CHN200106220,lp,woodk002
CHN200106220,save,leskc001
CHN200106220,hometeam_score,1
CHN200106220,awayteam_score,2
CHN200106230,visteam,MIL
CHN200106230,hometeam,CHN
CHN200106230,site,CHI11
CHN200106230,date,6/23/01
CHN200106230,number,0
CHN200106230,starttime,3:05PM
CHN200106230,daynight,day
CHN200106230,usedh,FALSE
CHN200106230,umphome,timmt901
CHN200106230,ump1b,buckc901
CHN200106230,ump2b,kellj901
CHN200106230,ump3b,reilm901
CHN200106230,howscored,park
CHN200106230,pitches,pitches
CHN200106230,temp,67
CHN200106230,winddir,fromrf
CHN200106230,windspeed,16
CHN200106230,fieldcond,unknown
CHN200106230,precip,unknown
CHN200106230,sky,sunny
CHN200106230,timeofgame,149
CHN200106230,attendance,40460
CHN200106230,wp,wrigj001
CHN200106230,lp,tapak001
CHN200106230,save,
CHN200106230,hometeam_score,0
CHN200106230,awayteam_score,4
CHN200106240,visteam,MIL
CHN200106240,hometeam,CHN
CHN200106240,site,CHI11
CHN200106240,date,6/24/01
CHN200106240,number,0
CHN200106240,starttime,1:21PM
CHN200106240,daynight,day
CHN200106240,usedh,FALSE
CHN200106240,umphome,buckc901
CHN200106240,ump1b,kellj901
CHN200106240,ump2b,reilm901
CHN200106240,ump3b,timmt901
CHN200106240,howscored,park
CHN200106240,pitches,pitches
CHN200106240,temp,73
CHN200106240,winddir,fromrf
CHN200106240,windspeed,15
CHN200106240,fieldcond,unknown
CHN200106240,precip,unknown
CHN200106240,sky,sunny
CHN200106240,timeofgame,184
CHN200106240,attendance,38501
CHN200106240,wp,sheeb001
CHN200106240,lp,berej002
CHN200106240,save,leskc001
CHN200106240,hometeam_score,3
CHN200106240,awayteam_score,6
CHN200106250,visteam,NYN
CHN200106250,hometeam,CHN
CHN200106250,site,CHI11
CHN200106250,date,6/25/01
CHN200106250,number,0
CHN200106250,starttime,7:07PM
CHN200106250,daynight,night
CHN200106250,usedh,FALSE
CHN200106250,umphome,hudsm901
CHN200106250,ump1b,welkt901
CHN200106250,ump2b,cedeg901
CHN200106250,ump3b,iassd901
CHN200106250,howscored,park
CHN200106250,pitches,pitches
CHN200106250,temp,78
CHN200106250,winddir,fromrf
CHN200106250,windspeed,15
CHN200106250,fieldcond,unknown
CHN200106250,precip,unknown
CHN200106250,sky,sunny
CHN200106250,timeofgame,161
CHN200106250,attendance,40229
CHN200106250,wp,tavaj001
CHN200106250,lp,leita001
CHN200106250,save,gordt001
CHN200106250,hometeam_score,2
CHN200106250,awayteam_score,1
CHN200106260,visteam,NYN
CHN200106260,hometeam,CHN
CHN200106260,site,CHI11
CHN200106260,date,6/26/01
CHN200106260,number,0
CHN200106260,starttime,1:21PM
CHN200106260,daynight,day
CHN200106260,usedh,FALSE
CHN200106260,umphome,welkt901
CHN200106260,ump1b,cedeg901
CHN200106260,ump2b,iassd901
CHN200106260,ump3b,hudsm901
CHN200106260,howscored,park
CHN200106260,pitches,pitches
CHN200106260,temp,82
CHN200106260,winddir,unknown
CHN200106260,windspeed,15
CHN200106260,fieldcond,unknown
CHN200106260,precip,unknown
CHN200106260,sky,sunny
CHN200106260,timeofgame,165
CHN200106260,attendance,37854
CHN200106260,wp,liebj001
CHN200106260,lp,appik001
CHN200106260,save,gordt001
CHN200106260,hometeam_score,4
CHN200106260,awayteam_score,2
CHN200106270,visteam,NYN
CHN200106270,hometeam,CHN
CHN200106270,site,CHI11
CHN200106270,date,6/27/01
CHN200106270,number,0
CHN200106270,starttime,1:24PM
CHN200106270,daynight,day
CHN200106270,usedh,FALSE
CHN200106270,umphome,cedeg901
CHN200106270,ump1b,iassd901
CHN200106270,ump2b,hudsm901
CHN200106270,ump3b,welkt901
CHN200106270,howscored,park
CHN200106270,pitches,pitches
CHN200106270,temp,81
CHN200106270,winddir,fromrf
CHN200106270,windspeed,15
CHN200106270,fieldcond,unknown
CHN200106270,precip,unknown
CHN200106270,sky,sunny
CHN200106270,timeofgame,197
CHN200106270,attendance,39404
CHN200106270,wp,whitr002
CHN200106270,lp,farnk001
CHN200106270,save,benia001
CHN200106270,hometeam_score,4
CHN200106270,awayteam_score,5
CHN200107120,visteam,CHA
CHN200107120,hometeam,CHN
CHN200107120,site,CHI11
CHN200107120,date,7/12/01
CHN200107120,number,0
CHN200107120,starttime,1:24PM
CHN200107120,daynight,day
CHN200107120,usedh,FALSE
CHN200107120,umphome,gibsg901
CHN200107120,ump1b,danlk901
CHN200107120,ump2b,demud901
CHN200107120,ump3b,relic901
CHN200107120,howscored,park
CHN200107120,pitches,pitches
CHN200107120,temp,78
CHN200107120,winddir,rtol
CHN200107120,windspeed,14
CHN200107120,fieldcond,unknown
CHN200107120,precip,unknown
CHN200107120,sky,sunny
CHN200107120,timeofgame,188
CHN200107120,attendance,38233
CHN200107120,wp,fassj001
CHN200107120,lp,garlj001
CHN200107120,save,
CHN200107120,hometeam_score,5
CHN200107120,awayteam_score,1
CHN200107130,visteam,CHA
CHN200107130,hometeam,CHN
CHN200107130,site,CHI11
CHN200107130,date,7/13/01
CHN200107130,number,0
CHN200107130,starttime,2:23PM
CHN200107130,daynight,day
CHN200107130,usedh,FALSE
CHN200107130,umphome,danlk901
CHN200107130,ump1b,demud901
CHN200107130,ump2b,relic901
CHN200107130,ump3b,gibsg901
CHN200107130,howscored,park
CHN200107130,pitches,pitches
CHN200107130,temp,74
CHN200107130,winddir,fromlf
CHN200107130,windspeed,15
CHN200107130,fieldcond,dry
CHN200107130,precip,none
CHN200107130,sky,sunny
CHN200107130,timeofgame,181
CHN200107130,attendance,40157
CHN200107130,wp,buehm001
CHN200107130,lp,woodk002
CHN200107130,save,
CHN200107130,hometeam_score,2
CHN200107130,awayteam_score,7
CHN200107140,visteam,CHA
CHN200107140,hometeam,CHN
CHN200107140,site,CHI11
CHN200107140,date,7/14/01
CHN200107140,number,0
CHN200107140,starttime,12:27PM
CHN200107140,daynight,day
CHN200107140,usedh,FALSE
CHN200107140,umphome,demud901
CHN200107140,ump1b,relic901
CHN200107140,ump2b,gibsg901
CHN200107140,ump3b,danlk901
CHN200107140,howscored,park
CHN200107140,pitches,pitches
CHN200107140,temp,77
CHN200107140,winddir,ltor
CHN200107140,windspeed,17
CHN200107140,fieldcond,unknown
CHN200107140,precip,unknown
CHN200107140,sky,sunny
CHN200107140,timeofgame,164
CHN200107140,attendance,40551
CHN200107140,wp,lowes001
CHN200107140,lp,tavaj001
CHN200107140,save,foulk001
CHN200107140,hometeam_score,1
CHN200107140,awayteam_score,3
CHN200107150,visteam,KCA
CHN200107150,hometeam,CHN
CHN200107150,site,CHI11
CHN200107150,date,7/15/01
CHN200107150,number,0
CHN200107150,starttime,1:23PM
CHN200107150,daynight,day
CHN200107150,usedh,FALSE
CHN200107150,umphome,relic901
CHN200107150,ump1b,gibsg901
CHN200107150,ump2b,danlk901
CHN200107150,ump3b,demud901
CHN200107150,howscored,park
CHN200107150,pitches,pitches
CHN200107150,temp,75
CHN200107150,winddir,fromrf
CHN200107150,windspeed,14
CHN200107150,fieldcond,unknown
CHN200107150,precip,unknown
CHN200107150,sky,sunny
CHN200107150,timeofgame,133
CHN200107150,attendance,39183
CHN200107150,wp,liebj001
CHN200107150,lp,byrdp001
CHN200107150,save,gordt001
CHN200107150,hometeam_score,2
CHN200107150,awayteam_score,1
CHN200107160,visteam,KCA
CHN200107160,hometeam,CHN
CHN200107160,site,CHI11
CHN200107160,date,7/16/01
CHN200107160,number,0
CHN200107160,starttime,7:05PM
CHN200107160,daynight,night
CHN200107160,usedh,FALSE
CHN200107160,umphome,welkb901
CHN200107160,ump1b,hirsj901
CHN200107160,ump2b,onorb901
CHN200107160,ump3b,meric901
CHN200107160,howscored,park
CHN200107160,pitches,pitches
CHN200107160,temp,85
CHN200107160,winddir,tocf
CHN200107160,windspeed,13
CHN200107160,fieldcond,unknown
CHN200107160,precip,unknown
CHN200107160,sky,sunny
CHN200107160,timeofgame,175
CHN200107160,attendance,39769
CHN200107160,wp,reicd001
CHN200107160,lp,tapak001
CHN200107160,save,hernr001
CHN200107160,hometeam_score,2
CHN200107160,awayteam_score,4
CHN200107170,visteam,KCA
CHN200107170,hometeam,CHN
CHN200107170,site,CHI11
CHN200107170,date,7/17/01
CHN200107170,number,0
CHN200107170,starttime,1:23PM
CHN200107170,daynight,day
CHN200107170,usedh,FALSE
CHN200107170,umphome,hirsj901
CHN200107170,ump1b,onorb901
CHN200107170,ump2b,meric901
CHN200107170,ump3b,welkb901
CHN200107170,howscored,park
CHN200107170,pitches,pitches
CHN200107170,temp,81
CHN200107170,winddir,fromrf
CHN200107170,windspeed,5
CHN200107170,fieldcond,unknown
CHN200107170,precip,unknown
CHN200107170,sky,overcast
CHN200107170,timeofgame,171
CHN200107170,attendance,38013
CHN200107170,wp,berej002
CHN200107170,lp,cogat001
CHN200107170,save,gordt001
CHN200107170,hometeam_score,7
CHN200107170,awayteam_score,4
CHN200107240,visteam,PIT
CHN200107240,hometeam,CHN
CHN200107240,site,CHI11
CHN200107240,date,7/24/01
CHN200107240,number,0
CHN200107240,starttime,7:07PM
CHN200107240,daynight,night
CHN200107240,usedh,FALSE
CHN200107240,umphome,reedr901
CHN200107240,ump1b,wolfj901
CHN200107240,ump2b,wegnm901
CHN200107240,ump3b,diazl901
CHN200107240,howscored,park
CHN200107240,pitches,pitches
CHN200107240,temp,82
CHN200107240,winddir,fromrf
CHN200107240,windspeed,12
CHN200107240,fieldcond,unknown
CHN200107240,precip,unknown
CHN200107240,sky,sunny
CHN200107240,timeofgame,170
CHN200107240,attendance,40269
CHN200107240,wp,tavaj001
CHN200107240,lp,ritct001
CHN200107240,save,
CHN200107240,hometeam_score,10
CHN200107240,awayteam_score,2
CHN200107250,visteam,PIT
CHN200107250,hometeam,CHN
CHN200107250,site,CHI11
CHN200107250,date,7/25/01
CHN200107250,number,0
CHN200107250,starttime,1:22PM
CHN200107250,daynight,day
CHN200107250,usedh,FALSE
CHN200107250,umphome,wolfj901
CHN200107250,ump1b,wegnm901
CHN200107250,ump2b,diazl901
CHN200107250,ump3b,reedr901
CHN200107250,howscored,park
CHN200107250,pitches,pitches
CHN200107250,temp,73
CHN200107250,winddir,fromrf
CHN200107250,windspeed,15
CHN200107250,fieldcond,unknown
CHN200107250,precip,unknown
CHN200107250,sky,overcast
CHN200107250,timeofgame,156
CHN200107250,attendance,38508
CHN200107250,wp,liebj001
CHN200107250,lp,willd002
CHN200107250,save,
CHN200107250,hometeam_score,6
CHN200107250,awayteam_score,2
CHN200107260,visteam,SLN
CHN200107260,hometeam,CHN
CHN200107260,site,CHI11
CHN200107260,date,7/26/01
CHN200107260,number,0
CHN200107260,starttime,1:22PM
CHN200107260,daynight,day
CHN200107260,usedh,FALSE
CHN200107260,umphome,wegnm901
CHN200107260,ump1b,diazl901
CHN200107260,ump2b,reedr901
CHN200107260,ump3b,wolfj901
CHN200107260,howscored,park
CHN200107260,pitches,pitches
CHN200107260,temp,74
CHN200107260,winddir,fromrf
CHN200107260,windspeed,15
CHN200107260,fieldcond,unknown
CHN200107260,precip,unknown
CHN200107260,sky,sunny
CHN200107260,timeofgame,150
CHN200107260,attendance,38549
CHN200107260,wp,smitb004
CHN200107260,lp,tapak001
CHN200107260,save,klins002
CHN200107260,hometeam_score,1
CHN200107260,awayteam_score,3
CHN200107270,visteam,SLN
CHN200107270,hometeam,CHN
CHN200107270,site,CHI11
CHN200107270,date,7/27/01
CHN200107270,number,0
CHN200107270,starttime,2:24PM
CHN200107270,daynight,day
CHN200107270,usedh,FALSE
CHN200107270,umphome,hollm901
CHN200107270,ump1b,hirsm901
CHN200107270,ump2b,kulpr901
CHN200107270,ump3b,fostm901
CHN200107270,howscored,park
CHN200107270,pitches,pitches
CHN200107270,temp,73
CHN200107270,winddir,fromrf
CHN200107270,windspeed,15
